event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BHR13415,2025-02-13,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Muqsha,26.2197,50.5231,1,14 February Revolution Youth Coalition,Other,"On 13 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Muqsha (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13416,2025-02-13,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Sitrah,26.1547,50.6206,1,14 February Revolution Youth Coalition,Other,"On 13 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road by burning tires and throwing projectiles in Sitrah (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13417,2025-02-13,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Muharraq,,,Samahij,26.28,50.635,1,14 February Revolution Youth Coalition,Other,"On 13 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Samahij (Muharraq) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13422,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Bilad al Qadim,26.2117,50.5619,1,14 February Revolution Youth Coalition,Other,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Bilad al Qadim (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13425,2025-02-14,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Sanabis,26.2259,50.5452,1,14 February Revolution Youth Coalition,Other,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, held a protest in Sanabis (Capital) to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13426,2025-02-14,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Bahrain),February 14 Youth Coalition,Protesters,,,,Protesters only,,48,Middle East,Bahrain,Capital,,,Sitrah,26.1547,50.6206,1,14 February Revolution Youth Coalition; Instagram,Other-New media,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, held a protest march in Sitrah (Capital) to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13431,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Al Hamalah,26.1433,50.4594,1,14 February Revolution Youth Coalition,Other,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Hamalah (Northern) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13433,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Jannusan,26.2305,50.4947,1,14 February Revolution Youth Coalition,Other,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Jannusan (Northern) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13437,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Salmabad,26.1831,50.5247,1,14 February Revolution Youth Coalition,Other,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Salmabad (Northern) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1739840085
BHR13413,2025-02-10,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Abu Saybi,26.2175,50.5069,1,14 February Revolution Youth Coalition; ADHRB; Instagram; Twitter,Other-New media,"On 10 February 2025, demonstrators, including February 14 Youth Coalition, blocked Al-Budaiya Street with burning tires in Abu Saybi (Northern) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1740436922
BHR13429,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Northern,,,Abu Saybi,26.2175,50.5069,1,14 February Revolution Youth Coalition; ADHRB; Instagram,Other-New media,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Abu Saybi (Northern) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1740436922
BHR13418,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Akr,26.1431,50.6103,1,14 February Revolution Youth Coalition; ADHRB; Instagram,Other-New media,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Akr (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1740436922
BHR13419,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Daih,26.225,50.5362,1,14 February Revolution Youth Coalition; ADHRB; Instagram,Other-New media,"On 14 February 2025, for the second consecutive day, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Daih (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1740436922
BHR13420,2025-02-14,2025,1,Demonstrations,Riots,Violent demonstration,Rioters (Bahrain),February 14 Youth Coalition,Rioters,,,,Rioters only,,48,Middle East,Bahrain,Capital,,,Al Muqsha,26.2197,50.5231,1,14 February Revolution Youth Coalition; ADHRB; Instagram,Other-New media,"On 14 February 2025, demonstrators, including February 14 Youth Coalition, blocked a road with burning tires in Al Muqsha (Capital) as a part of a demonstration to commemorate the 14th February Bahraini uprising anniversary.",0,crowd size=no report,1740436922
