event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN30359,2025-02-16,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 16 February 2025, project staff of Tiam Sanat at the Shiraz Refinery Company rallied for the second day in a row in Shiraz city (Shiraz, Fars) over their non-payment of wages and insurance premiums.",0,crowd size=no report,1740447552
IRN30360,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, retirees of the telecommunication company of Iran protested in front of the provincial telecommunication company's central office in Shiraz city (Shiraz, Fars) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1740447552
IRN30361,2025-02-18,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 18 February 2025, contracted workers of the Iranian telecommunications factories staged a protest in front of the provincial telecommunication company's central office in Shiraz city (Shiraz, Fars) to demand payment of wage arrears.",0,crowd size=no report,1740447552
IRN30362,2025-02-16,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 16 February 2025, retirees of the Social Security Organization protested in front of the Social Security Organization in Rasht city (Rasht, Gilan) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1740447552
IRN30363,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Rasht,Central,Rasht,37.2761,49.5886,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Rasht city (Rasht, Gilan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1740447552
IRN30364,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hamadan,Hamadan,Central,Hamadan,34.7992,48.5146,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, retirees of the telecommunication company of Iran protested in front of the provincial telecommunication company's central office in Hamadan city (Hamadan, Hamadan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1740447552
IRN30365,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Bandar-Lengeh,Kish,Lavan Island,26.8074,53.3741,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, Continental Plateau Oil Company employees under the Ministry of Petroleum protested on the Salman oil platform in Lavan Island (Bandar-Lengeh, Hormozgan) to demand the removal of the salary cap, the removal of the limitation of retirement years and the return of excess tax deductions.",0,crowd size=no report,1740447552
IRN30366,2025-02-20,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Bandar-Lengeh,Kish,Lavan Island,26.8074,53.3741,1,Human Rights Activists in Iran (HRA); Radio Zamaneh,Local partner-Other,"On 20 February 2025, Continental Plateau Oil Company employees under the Ministry of Petroleum protested on the Salman oil platform in Lavan Island (Bandar-Lengeh, Hormozgan) to demand the removal of the salary cap, the removal of the limitation of retirement years and the return of excess tax deductions.",0,crowd size=no report,1740447552
IRN30367,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Hormozgan,Jask,Central,Jask,25.6453,57.7755,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, port reservoir project workers protested in Jask city (Jask, Hormozgan) over their non-payment of wages.",0,crowd size=no report,1740447552
IRN30368,2025-02-17,2025,1,Strategic developments,Strategic developments,Looting/property destruction,Police Forces of Iran (1989-),Government of Iran (1989-),State forces,Civilians (Iran),,Civilians,State forces-Civilians,,364,Middle East,Iran,Hormozgan,Qeshm,Central,Qeshm,26.9492,56.2691,1,Eteraze Bazar,New media,"Property destruction: On 17 February 2025, Housing Foundation officers, alongside police forces, used bulldozers to demolish residential houses in Gachu village in Qeshm Island (Qeshm, Hormozgan) over an unknown reason.",0,,1740447552
IRN30369,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Ilam,Ilam,Central,Ilam,33.6374,46.4227,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, retirees of the telecommunication company of Iran protested in front of the provincial telecommunication company's central office in Ilam city (Ilam, Ilam) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1740447552
IRN30370,2025-02-16,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 16 February 2025, retirees of Isfahan steel industries protested in front of the Steel Servants Pension Organization's office in Isfahan city (Isfahan, Isfahan) over the non-fulfillment of contract obligations and demanded a salary increase.",0,crowd size=no report,1740447552
IRN30371,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Isfahan city (Isfahan, Isfahan) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1740447552
IRN30372,2025-02-18,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Health Workers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Isfahan,Central,Isfahan,32.6525,51.6746,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 18 February 2025, health workers and nurses staged a rally outside the Alzahra Hospital in Isfahan city (Isfahan, Isfahan) over low salaries, compulsory overtime and unfair service tariffs.",0,crowd size=no report,1740447552
IRN30373,2025-02-19,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Health Workers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Isfahan,Kashan,Central,Kashan,33.9973,51.4416,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 19 February 2025, health workers and nurses staged a rally outside the Beheshti Hospital in Kashan city (Kashan, Isfahan) over low salaries, compulsory overtime and unfair service tariffs.",0,crowd size=no report,1740447552
IRN30374,2025-02-15,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,Eteraze Bazar; Iranian Labour News Agency,New media-National,"On 15 February 2025, contracted workers of the Iranian telecommunications company staged a protest in front of the provincial telecommunication company's central office in Kerman city (Kerman, Kerman) to demand payment of wage arrears.",0,crowd size=no report,1740447552
IRN30375,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Shahr-e-Babak,Central,Shahr e Babak,30.1165,55.1186,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, applicants at the National Housing project held a rally in front of the county governor's office in Shahr e Babak city (Shahr-e-Babak, Kerman) to demand an end to the uncertainty of their contracts.",0,crowd size=no report,1740447552
IRN30376,2025-02-16,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.065,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 16 February 2025, retirees of the Social Security Organization protested in front of the Social Security Organization in Kermanshah city (Kermanshah, Kermanshah) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1740447552
IRN30377,2025-02-17,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.065,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 17 February 2025, retirees of the telecommunication company staged a protest in front of the provincial telecommunication company's central office in Kermanshah city (Kermanshah, Kermanshah) over their ongoing dispute with the company regarding insurance premium rates and to demand payment of pension arrears.",0,crowd size=no report,1740447552
IRN30378,2025-02-16,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.319,48.6842,1,Haft Tappeh Sugar Cane Mill Labor Syndicate; Human Rights Activists in Iran (HRA),Local partner-Other,"On 16 February 2025, retirees of the Social Security Organization protested in front of the Social Security Organization in Ahvaz city (Ahvaz, Khuzestan) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1740447552
