event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
EGY12089,2024-03-15,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Egypt),,Protesters,Police Forces of Egypt (2014-),,State forces,State forces-Protesters,,818,Northern Africa,Egypt,Alexandria,Al Dekhila,,Agami,31.1259,29.7854,1,New Arab,Regional,"On 15 March 2024, Egyptian policy forces dispersed a protest and arrested 17 protesters when residents gathered in Agami (Al Dekhila, Alexandria) to protest against high prices and poor quality of life under President Sisi.",0,crowd size=no report,1764637279
EGY12090,2024-03-18,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 1,,New Administrative Capital,29.9817,31.7211,1,Madamasr; New Arab,National-Regional,"On 18 March 2024, public figures held a protest outside the Ministry of Foreign Affairs in the New Administrative Capital (New Cairo 1, Cairo), calling for the opening of the Rafah crossing to provide aid to Palestinians.",0,crowd size=no report,1764637279
EGY12091,2024-03-18,2024,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Egypt),,Political militia,Civilians (Egypt),Dignity Party,Civilians,Political militia-Civilians,Civilian targeting,818,Northern Africa,Egypt,Cairo,New Cairo 1,,New Administrative Capital,29.9817,31.7211,1,New Arab,Regional,"On 18 March 2024, members of an unidentified armed group tried to attack an Egyptian politician from the Egyptian Dignity Party in New Administrative Capital (New Cairo 1, Cairo) after he participated in a protest calling for the opening of the Rafah crossing to provide aid to Gaza. Civilians in the immediate vicinity intervened, stopping the attack.",0,,1764637279
EGY12092,2024-02-06,2024,2,Political violence,Violence against civilians,Attack,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),,Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Port Said,Al Manakh,,Port Said,31.2565,32.2841,1,FJ Portal,National,"Around 6 February 2024, police forces killed a civilian while he tried to prevent the demolition of his home by caterpillars in Al Jamil area in Port Said (Al Manakh, Port Said). It was part of the authorities campaign to demolish informal settlements.",1,,1755119489
EGY12093,2024-03-24,2024,2,Political violence,Violence against civilians,Attack,Military Forces of Egypt (2014-) Special Forces,,State forces,Civilians (Egypt),Prisoners (Egypt),Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Dakahlia,Gamasa,,Gamasa,31.4363,31.5494,1,New Arab,Regional,"Around 24 March 2024 (as reported), Egyptian special forces fired gas bombs and beat prisoners with sticks and batons at the Gamasa Prison in Gamasa (Gamasa, Dakahlia). The reason for the attack is unknown.",0,,1764637279
EGY12094,2024-03-27,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 2,,Cairo - Madinaty,30.0914,31.6434,1,Madamasr,National,"On 27 March 2024, around 400 engineers held a protest outside the offices of the Alexandria Construction Company in Cairo - Madinaty (New Cairo 2, Cairo), calling for salary raises and better health insurance. This protest was held parallel to another protest happening at the company projects in the New Administrative Capital.",0,crowd size=around 400,1712100217
EGY12095,2024-03-27,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 1,,New Administrative Capital,29.9817,31.7211,1,Madamasr,National,"On 27 March 2024, engineers held a protest inside Alexandria Construction Company Celia and Nour projects in the New Administrative Capital (New Cairo 1, Cairo), calling for salary raises and better health insurance. This protest was held parallel to another protest happening at the company's offices in Madinaty.",0,crowd size=no report,1712100217
EGY12097,2024-04-02,2024,2,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Matrouh,Mersa Matrouh,,Ras Al Hikma,31.1175,27.776,1,New Arab,Regional,"Around 2 April 2024 (as reported), dozens of residents held a protest in Ras Al Hikma (Mersa Matrouh, Matrouh) after the government decided to displace residents from their homes without compensation as Egypt and the UAE pursue a development project in the area.",0,crowd size=dozens,1764637279
EGY12100,2024-04-07,2024,1,Political violence,Violence against civilians,Attack,Police Forces of Egypt (2014-) Prison Guards,,State forces,Civilians (Egypt),Prisoners (Egypt),Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Sharqia,Al Ebrahimia,,Al Ibrahemeah,30.7186,31.5635,1,Al Araby Al Jadeed; New Arab,Regional-International,"On 7 April 2024, police forces tortured for hours a number of prisoners held in pre-trial detention at the police station in Al Ibrahemeah (Al Ebrahimia, Sharqia). Police forces used sticks and batons, and caused the detainees fractures and bruises. Several prisoners started a hunger strike after the warden refused to refer the injured to the hospital.",0,,1764637279
EGY12103,2024-04-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Aswan,Aswan City,,Aswan,24.0911,32.8973,1,Madamasr,National,"On 14 April 2024, bill collectors on commission contracts held a protest inside the headquarters of the Aswan Water and Sanitation Company in Aswan (Aswan City, Aswan) to demand an improvement in their contracts. Forces from the National Security Agency intervened and asked the protesters to break up the protest on the promise that they would solve their problem.",0,crowd size=no report,1713830551
EGY12076,2024-02-18,2024,2,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Egypt),,Political militia,Civilians (Yemen),,Civilians,Political militia-Civilians,Civilian targeting,818,Northern Africa,Egypt,Cairo,Al Waily,,Cairo,30.0771,31.2859,2,New Arab; Rassd,National-Regional,"Around 18 February 2024 (as reported), the Director of the Military Industrialization Department at the Yemeni Ministry of Defence was found dead inside his apartment in Cairo (Al Waily, Cairo). Reports indicate he was killed either by stabbing or strangling. The armed group responsible or reason for the killing are unknown.",1,,1764637279
EGY12081,2024-03-02,2024,1,Political violence,Violence against civilians,Attack,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),,Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Alexandria,Sedi Gaber,,Sidi Jabir,31.2017,29.9446,1,New Arab,Regional,"On 2 March 2024, Egyptian police forces severely beat and arrested a man who stood on top of a billboard holding a Palestinian flag and chanting against Sisi in Sidi Jabir (Sedi Gaber, Alexandria).",0,,1764637279
EGY12086,2024-03-08,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Egypt),Journalists (Egypt); Lawyers (Egypt); Women (Egypt),Protesters,Police Forces of Egypt (2014-),,State forces,State forces-Protesters,,818,Northern Africa,Egypt,Cairo,Al Waily,,Cairo,30.0771,31.2859,1,New Arab,Regional,"On 8 March 2024, Egyptian police forces dispersed a protest march in which women including lawyers and journalists marched through Cairo (Al Waily, Cairo), chanting in solidarity with Palestinian women.",0,crowd size=no report,1764637279
EGY12087,2024-02-08,2024,2,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Journalists (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,Al Waily,,Cairo,30.0771,31.2859,3,Revsoc,National,"Around 8 February 2024 (as reported), journalists at Al Wafd newspaper staged a protest denouncing the non-payment of their salaries. Unknown location coded to Cairo (Al Waily, Cairo).",0,crowd size=no report,1714445489
EGY12104,2024-04-23,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Egypt),Journalists (Egypt),Protesters,Police Forces of Egypt (2014-),,State forces,State forces-Protesters,,818,Northern Africa,Egypt,Cairo,Maadi,,Cairo - Al Maadi,29.9667,31.25,1,Madamasr,National,"On 23 April 2024, at least 16 people including a group of journalists and activists were arrested by security forces while holding a feminist protest in solidarity with women in Gaza and Sudan in front of the UN Women regional office in Cairo - Al Maadi (Maadi, Cairo). The 16 people were held in undisclosed locations the first night after their arrest, and were brought before the Supreme State Security Prosecution the following day. They were released on bail after being interrogated on charges of joining an illegal group and illegal assembly.",0,crowd size=no report,1764045636
EGY12105,2024-04-21,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Qalyubia,Banha City,,Banha,30.4591,31.1786,1,Al Manassa,National,"On 21 April 2024, bill collectors on commission contracts held a protest in front of the headquarters of the Drinking Water and Sanitation Company in Banha (Banha City, Qalyubia) to demand an improvement in their contracts. Similar protests have taken place in recent days in other Egyptian cities such as Aswan (coded separately).",0,crowd size=no report,1714445489
EGY12107,2024-04-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Students (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 3,,Cairo - New Cairo 3,29.9821,31.4596,1,Madamasr,National,"On 22 April 2024, students at the American University in Cairo held a protest on the university's campus in Cairo - New Cairo 3 (New Cairo 3, Cairo) to call on the administration to cut ties with companies accused of aiding the Israeli occupation of Palestine and to commit to greater financial transparency. The protest coincided with the celebration of a Palestine Week organized on campus by a student group.",0,crowd size=no report,1714445489
EGY12108,2024-04-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Students (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 3,,Cairo - New Cairo 3,29.9821,31.4596,1,Madamasr,National,"On 24 April 2024, students at the American University in Cairo held a protest on the university's campus in Cairo - New Cairo 3 (New Cairo 3, Cairo) to call on the administration to cut ties with companies accused of aiding the Israeli occupation of Palestine and to commit to greater financial transparency. AUC students have organized other similar protests over the past week (coded separately).",0,crowd size=no report,1714445489
EGY12111,2024-04-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Menia,Menia City,,Minya,28.1099,30.7503,1,Rassd,National,"On 29 April 2024, bill collectors on commission contracts held a protest in front of the headquarters of the Drinking Water and Sanitation Company in Minya (Menia City, Menia) to demand an improvement in their contracts. Similar protests have taken place in recent weeks in other Egyptian cities, including Aswan, Banha and Giza (all coded separately).",0,crowd size=no report,1715049323
EGY12112,2024-05-07,2024,1,Political violence,Violence against civilians,Attack,Vanguards of Liberation - Martyr Mohamed Salah Group,,Political militia,Civilians (International),Civilians (Canada); Civilians (Israel); Labor Group (International),Civilians,Political militia-Civilians,Civilian targeting,818,Northern Africa,Egypt,Alexandria,Bab Sharqi,,Alexandria,31.1981,29.9192,2,Madamasr,National,"On 7 May 2024, the Vanguards of Liberation killed an Israeli-Canadian businessman somewhere in Alexandria (Bab Sharqi, Alexandria) accusing him of being a spy working for the Israeli Mossad. The armed group was unknown until that moment and this was the first attack it claimed. They stated that they were acting in response to Israel's war in Gaza and to revive the struggle of the Egyptian people against Israel and Israelis in Egypt.",1,,1715641783
EGY12114,2024-05-10,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Sohag,Sohag 1,,Sohag,26.55,31.7,1,Al Araby Al Jadeed,International,"On 10 May 2024, protesters held a protest in Sohag (Sohag 1, Sohag) in support of Palestine and the efforts of the Egyptian state.",0,crowd size=no report,1715641783
EGY12101,2024-04-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Aswan,Aswan City,,Aswan,24.0911,32.8973,1,Madamasr,National,"On 15 April 2024, bill collectors on commission contracts held a protest in front of the headquarters of the Aswan Water and Sanitation Company in Aswan (Aswan City, Aswan) to demand an improvement in their contracts. This is the second such protest held by the company's workers over the past week.",0,crowd size=no report,1716235579
EGY12115,2024-05-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Sharqia,Zakazik 2,,Zagazig,30.5877,31.502,1,Egypt Today,National,"On 12 May 2024, residents of Sharqia governorate held a protest in Zagazig (Zakazik 2, Sharqia) against Israel's war in Gaza and to express their support for the Egyptian state's stance on the conflict. The protesters carried both the Egyptian and Palestinian flags to express their support to the Egyptian government and Palestinian. Similar state-supported protests have taken place recently in other cities of the country such as Sohag, 6th October City and Ismailia (all coded separately).",0,crowd size=no report,1716240617
EGY12116,2024-05-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Ismailia,Ismailia 2,,Ismailia,30.6043,32.2723,1,Egypt Today,National,"On 12 May 2024, locals held a protest in Ismailia (Ismailia 2, Ismailia) to express their support for the stance of the Egyptian state and president over Israel's war in Gaza. The protesters also chanted anti-Israeli slogans and called for the intervention of the international community to stop the war. Similar state-supported protests have taken place recently in other cities of the country such as Sohag, 6th October City and Zagazig (all separately coded).",0,crowd size=no report,1716240617
EGY12117,2024-05-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Assiut,Assiut 1,,Asyut,27.181,31.1837,1,Al Manassa,National,"On 13 May 2024, bill collectors and meter readers on commission contracts held a protest in front of the headquarters of the Drinking Water and Sanitation Company in Asyut (Assiut 1, Assiut) to demand an improvement in their contracts. Similar protests have taken place in recent weeks in other Egyptian cities such as Aswan, Banha, Giza and Minya (all coded separately).",0,crowd size=no report,1716240617
EGY12118,2024-05-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Students (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 3,,Cairo - New Cairo 3,29.9821,31.4596,1,Al Araby Al Jadeed,International,"On 13 May 2024, students held a protest on the campus of the American University of Cairo in Cairo - New Cairo 3 (New Cairo 3, Cairo) to call on the administration to cut ties with two companies - the French AXA and the American HP - accused of aiding the Israeli occupation of Palestine.",0,crowd size=no report,1716240617
EGY12119,2024-05-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Assiut,Assiut 1,,Asyut,27.181,31.1837,1,Al Manassa,National,"On 14 May 2024, bill collectors and meter readers on commission contracts held a protest in front of the headquarters of the Drinking Water and Sanitation Company in Asyut (Assiut 1, Assiut) to demand an improvement in their contracts. The day before, 13 May, they held another protest with the same demands (coded separately).",0,crowd size=no report,1716240618
EGY12120,2024-05-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Students (Egypt); Teachers (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 3,,Cairo - New Cairo 3,29.9821,31.4596,1,Rassd,National,"On 16 May 2024, students and faculty members held a protest on the campus of the American University of Cairo in Cairo - New Cairo 3 (New Cairo 3, Cairo) in solidarity with the Palestinian people.",0,crowd size=no report,1716240618
EGY12121,2024-05-15,2024,2,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Egypt (2014-),,State forces,,,,State forces only,,818,Northern Africa,Egypt,North Sinai,Al Shiekh Zuwaid,,Al Jurah,31.11,34.1469,2,Sinai for Human Rights,Other,"Movement of forces: Around 15 May 2024 (as reported), the Egyptian army dispatched new forces, including armored vehicles with mounted combat equipment, towards the Egypt-Gaza border area in North Sinai, including in the vicinity of Al Jurah (Al Shiekh Zuwaid, North Sinai). The military build-up comes after the Israeli army's incursion into the area of the Palestinian city of Rafah.",0,,1716850483
EGY12122,2024-05-19,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Aswan,Aswan City,,Aswan,24.0911,32.8973,1,Al Manassa,National,"On 19 May 2024, bill collectors and meter readers on commission contracts held a sit-in protest inside the headquarters of the Drinking Water and Sanitation Company in Aswan (Aswan City, Aswan) to demand an improvement in their contracts. Similar protests have taken place in recent weeks in Aswan and other Egyptian cities including Asyut, Banha, Giza and Minya (all coded separately).",0,crowd size=no report,1716850483
EGY12123,2024-06-14,2024,2,Strategic developments,Strategic developments,Other,Military Forces of Egypt (2014-) Border Guards,,State forces,Civilians (Sudan),Refugees/IDPs (Sudan),Civilians,State forces-Civilians,,818,Northern Africa,Egypt,Aswan,Abu Simbel,,Abu Simbel,22.3457,31.6162,3,Sudan Tribune,Regional,"Other: Around 14 June 2024 (as reported), border guards of the Egyptian army shot at the tires of cars carrying Sudanese refugees who had entered the country through smuggling routes somewhere in the desert on the border of the two countries (coded at the southernmost point of Abu Simbel (Abu Simbel, Aswan)). There were no fatalities.",0,,1719274347
EGY12131,2024-06-09,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Egypt),,Protesters,Police Forces of Egypt (2014-),,State forces,State forces-Protesters,,818,Northern Africa,Egypt,Cairo,New Cairo 3,,El Katameya,29.978,31.4041,1,Al Araby Al Jadeed,International,"On 9 June 2024, dozens of people gathered in El Katameya (New Cairo 3, Cairo), to protest the structural problems in their residences owned by the real estate developer headed by a member of the largest party in parliament. The protesters also called on the authorities to intervene. The police dispersed the crowd (with unknown means), claiming that the protesters did not have the permission to gather.",0,crowd size=dozens,1753970510
EGY12132,2024-06-09,2024,1,Strategic developments,Strategic developments,Other,Unidentified Armed Group (Egypt),,Political militia,Civilians (Egypt),Labor Group (Egypt),Civilians,Political militia-Civilians,,818,Northern Africa,Egypt,North Sinai,Rafah,,Al Wifaq,31.218,34.1609,1,Madamasr,National,"Explosive remnants of war: On 9 June 2024, an explosive device identified as a remnant of the war between the Egyptian state and the local branch of the Islamic State exploded in Al Wifaq (Rafah, North Sinai) and killed a person working in a construction company developing the area.",1,,1719274348
EGY12130,2024-06-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Journalists (Egypt); Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Giza,Al Doki,,Dokki,30.0351,31.214,1,El Fagr News,National,"On 3 June 2024, journalists protested outside the Al-Wafd newspaper headquarters in Dokki (Al Doki, Giza) due to delays in receiving their employment contracts.",0,crowd size=no report,1764045636
EGY12128,2024-06-01,2024,1,Political violence,Violence against civilians,Abduction/forced disappearance,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),,Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Assiut,Al Fath,,Arab Mateir,27.2644,31.2369,1,Middle East Eye,International,"On 1 June 2024, Egyptian security forces abducted a girl at a police station in Arab Mateir (Al Fath, Assiut) after she had posted a video on Facebook the day before in which she reported that the police had shot her father dead. Police authorities claimed the father possessed weapons and drugs, while his family and witnesses denied it.",0,,1754563409
EGY12127,2024-05-31,2024,1,Strategic developments,Strategic developments,Other,Unidentified Armed Group (Egypt),,Political militia,Civilians (Egypt),,Civilians,Political militia-Civilians,,818,Northern Africa,Egypt,North Sinai,Al Shiekh Zuwaid,,Al Kharruba,31.1864,33.9519,1,New Arab; Sinai for Human Rights,Other-Regional,"Explosive remnants of war: On 31 May 2024, an IED presumably left behind during the Egyptian state's war against the local branch of the Islamic State in North Sinai detonated and killed two children and injured six other people in Al Kharruba (Al Shiekh Zuwaid, North Sinai).",2,,1764637279
EGY12125,2024-05-27,2024,1,Strategic developments,Strategic developments,Arrests,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),CDM: Civil Democratic Movement,Civilians,State forces-Civilians,,818,Northern Africa,Egypt,Cairo,New Cairo 3,,Cairo - New Cairo 3,29.9821,31.4596,1,Madamasr,National,"On 27 May 2024, Egyptian police arrested former presidential candidate and CDM opposition leader in Cairo - New Cairo 3 (New Cairo 3, Cairo) after an appeals court upheld orders to imprison him for one year. He was charged with electoral fraud related to campaign irregularities in the December 2023 presidential election. Over 20 members of his campaign and supporters, including his campaign manager, were also detained with the same charge.",0,,1719274349
EGY12124,2024-05-26,2024,1,Political violence,Violence against civilians,Attack,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),Prisoners (Egypt),Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Alexandria,Bab Sharqi,,Al Hadrah,31.199,29.9307,1,Egypt Window,National,"On 26 May 2024, police officers tortured a civilian, including by beating, hitting him with sticks, and electrocution, at a police station in Al Hadrah (Bab Sharqi, Alexandria). He fainted and had to be hospitalized.",0,,1754563409
EGY12133,2024-03-15,2024,3,Strategic developments,Strategic developments,Arrests,Military Forces of Egypt (2014-) Border Guards,Police Forces of Egypt (2014-),State forces,Civilians (Sudan),Refugees/IDPs (Sudan),Civilians,State forces-Civilians,,818,Northern Africa,Egypt,Aswan,Aswan City,,Aswan,24.0911,32.8973,3,Amnesty International,Other,"Around 15 March 2024 (month of), Egyptian border guards and police forces conducted a campaign of mass arrests and forced return of Sudanese refugees around Aswan (Aswan City, Aswan). Between 287-1000 civilians have been arrested including in Greater Cairo.",0,,1719876451
EGY12135,2024-06-27,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (International),Labor Group (International),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,Al Waily,,Cairo,30.0771,31.2859,2,Rassd,National,"On 27 June 2024, workers from unidentified African countries held a protest in Cairo (Al Waily, Cairo) to denounce high residence fees and police violence.",0,crowd size=no report,1719876451
EGY12136,2024-06-14,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Egypt),,Protesters,Police Forces of Egypt (2014-),,State forces,State forces-Protesters,,818,Northern Africa,Egypt,Alexandria,Al Ameria,,El-Nasereya City,30.9947,29.7851,1,Al Araby Al Jadeed,International,"On 14 June 2024, a group of supporters of Al Ahly soccer club chanted slogans against Israel's war in Gaza and raised the Palestinian flag during a match at the Borg El Arab Stadium in El-Nasereya City (Al Ameria, Alexandria). Police dispersed the crowds, clashed with the protesters outside the stadium (means unspecified), and the security forces arrested over 200 people and released them on the following day, 15 June.",0,crowd size=a group,1753970510
EGY12139,2024-07-15,2024,3,Strategic developments,Strategic developments,Arrests,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),,Civilians,State forces-Civilians,,818,Northern Africa,Egypt,Cairo,Al Waily,,Cairo,30.0771,31.2859,3,Al Araby Al Jadeed; Amnesty International; Madamasr; Rassd,Other-National,"Around 15 July 2024 (month of), police forces arrested between 119 and 198 people in at least six governorates in Egypt (coded as Cairo (Al Waily, Cairo) in connection with an online call for anti-government protests on 12 July, which did not occur.",0,,1721691308
EGY12138,2024-07-16,2024,1,Political violence,Violence against civilians,Abduction/forced disappearance,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),Journalists (Egypt),Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Cairo,Al Khalifa,,Cairo - Al Muqattam,30.0217,31.3033,1,Al Araby Al Jadeed; Amnesty International; Madamasr,Other-National,"On 16 July 2024, police forces arrested and disappeared a journalist in Cairo - Al Muqattam (Al Khalifa, Cairo). He remained disappeared for five days until he was brought before the State Security Prosecution on 21 July.",0,,1764045636
EGY12141,2024-06-10,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Dakahlia,Sherbeen,,Shirbin,31.1969,31.5243,1,Madamasr,National,"On 10 June 2024, residents held a protest in front of and inside the city council of Shirbin (Sherbeen, Dakahlia) over the two-month interruption of drinking water supply in the town.",0,crowd size=no report,1722291489
EGY12142,2024-06-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Dakahlia,Mit Ghamr City,,Mit Ghamr,30.7146,31.259,1,Al Wafd (Egypt),National,"On 16 June 2024, dozens of Atmidah residents held a protest in front of the city council of Mit Ghamr (Mit Ghamr City, Dakahlia) over the interruption of drinking water supply in their village.",0,crowd size=dozens,1722291489
EGY12143,2024-07-22,2024,2,Political violence,Violence against civilians,Attack,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),Journalists (Egypt),Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Giza,6th of October 1,,October Gardens,29.9248,31.0445,2,New Arab,Regional,"Around 22 July 2024 (between 22 July - 24 July), police forces tortured a translator and satirical cartoonist working for an independent media outlet while he remained disappeared after being arrested on 22 July. He reappeared two days later, on 24 July, before the State Security Prosecution. Event coded at the site of his arrest in October Gardens (6th of October 1, Giza).",0,,1764637279
EGY12144,2024-08-05,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,Nasr City 2,,Nasr City,30.0667,31.3,1,Rassd,National,"On 5 August 2024, residents held a protest in front of the reconstruction authority branch in Nasr City (Nasr City 2, Cairo) over a delay in receiving compensation for the demolition of their homes.",0,crowd size=no report,1723505831
EGY12146,2024-08-12,2024,2,Political violence,Violence against civilians,Attack,Police Forces of Egypt (2014-),,State forces,Civilians (Egypt),,Civilians,State forces-Civilians,Civilian targeting,818,Northern Africa,Egypt,Gharbia,Tanta 1,,Tanta,30.7885,31.0019,1,Al Araby Al Jadeed,International,"Around 12 August 2024 (as reported), a police officer tortured a civilian at a police station in Tanta (Tanta 1, Gharbia) following a traffic altercation. The victim later died.",1,,1755119489
EGY12148,2024-08-22,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt); Private Security Forces (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,New Cairo 2,,Cairo - Madinaty,30.0914,31.6434,1,FJ Portal,National,"On 22 August 2024, security workers at the Alexandria Construction Company organized a protest in front of the central administration in Cairo - Madinaty (New Cairo 2, Cairo), called for an increase of their wages.",0,crowd size=no report,1724714148
EGY12150,2024-08-29,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Fayoum,Youssief Al Sedik,,Qarun,29.4081,30.4113,1,Egypt Window,National,"On 29 August 2024, dozens of Ezbet Raheel residents blocked the tourist road (means unspecified) in Lake Qarun in Qarun (Youssief Al Sedik, Fayoum), to protest the continued drinking water interruptions in their village for the past year.",0,crowd size=dozens,1725317856
EGY12149,2024-08-28,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Cairo,Al Waily,,Cairo,30.0771,31.2859,1,Egypt Window,National,"On 28 August 2024, Warraq Island residents held a march in Cairo (Al Waily, Cairo) and denounced the attack of police forces on five residents. They also protested against the authorities' attempts to displace them from their homes to establish a luxury housing project.",0,crowd size=no report,1725317856
EGY12151,2024-08-24,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Gharbia,Tanta 1,,Tanta,30.7885,31.0019,1,Madamasr,National,"On 24 August 2024, Nahdet Samanoud Textiles Company workers staged a sit-in inside the company's premises in Gharbiya near Tanta (Tanta 1, Gharbia). Security forces intervened and arrested 10 workers the next day.",0,crowd size=no report,1725317857
EGY12152,2024-09-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),,Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Giza,Al Doki,,Dokki,30.0351,31.214,1,Rassd,National,"On 2 September 2024, residents held a protest in front of the Egyptian Survey Authority headquarters in Dokki (Al Doki, Giza) over delays in the disbursement of financial compensation for the demolition of their homes.",0,crowd size=no report,1764045636
EGY12155,2024-09-08,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Egypt),Labor Group (Egypt),Protesters,,,,Protesters only,,818,Northern Africa,Egypt,Suez,Ataka,,Ain Sukhna,29.6002,32.3167,1,Al Manassa; FJ Portal; Madamasr,National,"On 8 September 2024, workers from Roya Contracting held a protest in front of one of the company's offices in Ain Sukhna (Ataka, Suez) to demand better wages and the reinstatement of health insurance.",0,crowd size=no report,1726526024
